Id,Tags,Score,ClosedDate
"69994630","<javascript><html><css>","-1",""
"69994631","<java><thrift>","1",""
"69994633","<django><django-rest-framework><django-rest-framework-simplejwt>","0",""
"69994634","","0",""
"69994635","<python><discord><discord.py><python-asyncio>","0",""
"69994636","","0",""
"69994638","<null><amazon-emr><min><athena>","0",""
"69993879","","0",""
"69993880","<node.js><json><package>","0",""
"69993881","<python><audio><click>","0",""
"69993882","<aws-sdk-js>","0",""
"69993883","<android><avd><android-studio-3.0>","0",""
"69993884","<flutter><dart><vlc><rtsp><live-streaming>","0",""
"69993885","<c><if-statement><c-strings><string-comparison><string-literals>","0",""
"69993886","<javascript><html><angular><angular-material>","0",""
"69993887","<java><android><android-external-storage><scoped-storage>","0",""
"69993888","","1",""
"69993889","","0",""
"69993890","<javascript><reactjs><next.js>","1",""
"69993892","","0",""
"69993893","","1",""
"69993894","<sql-server><sql-update><subquery><case>","1",""
"69993895","","1",""
"69993896","<confluent-kafka-python>","0",""
"69993897","","0",""
"69993898","<visual-studio-code><raspberry-pi><raspbian>","0",""
"69993899","<grails><amazon-elastic-beanstalk><grails-plugin>","-1",""
"69993900","","-1",""
"69993902","","0",""
"69993903","","0",""
"69993904","","0",""
"69993905","<powershell><windows-server>","2",""
"69993906","<python><django><django-views>","1",""
"69993907","<mysql><linux><bash>","0","2021-11-16 18:45:02"
"69993909","<sim800>","0",""
"69993910","","2",""
"69993911","<python><selenium>","0",""
"69993912","","2",""
"69993913","","2",""
"69993914","<python-3.8>","0",""
"69993915","","0",""
"69993916","<typescript>","0",""
"69993917","","0",""
"69993918","","0",""
"69993919","<r><shiny><plotly><arima><forecast>","0",""
"69993920","<c++><arduino><esp8266><ntp><platformio>","4",""
"69993921","<c#><list><sorting><swap>","0",""
"69993922","","1",""
"69993923","<c#><csv><assembly><stream><streamreader>","0","2021-11-16 18:46:37"
"69993924","<c#><android><.net><performance><web-services>","0",""
"69993925","","1",""
"69993926","<reactjs><react-hook-form><modularization>","0",""
"69993927","","1",""
"69993928","<python><geolocation><radio><triangulation>","0",""
"69993929","<python><python-collections>","0",""
"69993930","","1",""
"69993931","<excel><vba><prompt><analysis>","0",""
"69993932","<c#><asp.net-core><entity-framework-core>","1",""
"69993933","<r>","0",""
"69993934","","0",""
"69993936","","1",""
"69993938","","1",""
"69993939","","0",""
"69993940","","2",""
"69993941","","0",""
"69993942","","3",""
"69993943","","0",""
"69993944","","1",""
"69993945","","1",""
"69993946","<laravel><constructor><factory>","0",""
"69993947","","1",""
"69993948","","0",""
"69993949","","0",""
"69993950","<php><symfony><doctrine-orm><listener>","1",""
"69993951","<f#>","5",""
"69993952","","0",""
"69993953","","0",""
"69993954","","0",""
"69993956","","0",""
"69993958","<python><pandas><select>","0",""
"69993959","<python><multithreading><python-multithreading><python-internals>","18",""
"69993961","","0",""
"69993962","","3",""
"69993963","","0",""
"69993964","<javascript><reactjs>","0",""
"69993966","<c#><entity-framework><linq><entity-framework-core><many-to-many>","-1",""
"69993967","<vaadin><vaadin-flow><vaadin-grid><vaadin21>","2",""
"69993968","","0",""
"69993969","","0",""
"69993970","","0",""
"69993971","","1",""
"69993972","","0",""
"69993973","<javascript><java><angular><spring><nebular>","0",""
"69993974","<python><recursion><math>","2",""
"69993976","","1",""
"69993977","","1",""
"69993979","","1",""
"69993981","","0",""
"69993982","","1",""
"69993983","","0",""
"69993984","","1",""
"69993986","","0",""
"69993988","<python><numpy><tensorflow><dataset><tensorflow-datasets>","0",""
"69993989","","0",""
"69993990","","0",""
"69993991","<sql><sql-server><database><tsql><sql-server-ce>","0",""
"69993992","","0",""
"69993993","<drools><jbpm><redhat-bpm>","0",""
"69993994","<mysql><jsp><servlets><textarea>","0",""
"69993995","<javascript>","0",""
"69993996","","0",""
"69993997","<flutter>","0",""
"69993998","","0",""
"69993999","","0",""
"69994000","<pine-script><candlestick-chart>","0",""
"69994001","","1",""
"69994002","","1",""
"69994003","<r><echarts><echarts4r>","0",""
"69994004","<angular>","-1","2021-11-16 18:28:32"
"69994008","","0",""
"69994009","<api><curl><snapchat><snap>","0",""
"69994010","<java><multithreading><binding><guice>","0",""
"69994011","<jquery><divi><divi-theme>","0",""
"69994012","<c#><winforms>","0",""
"69994014","","6",""
"69994016","","0",""
"69994017","<android><kotlin>","0",""
"69994019","","0",""
"69994020","<python><pandas>","0",""
"69994021","<c><struct><linked-list><append><singly-linked-list>","0",""
"69994022","","1",""
"69994023","<java><sql-server><hibernate><jpa><jbpm>","-1",""
"69993690","","2",""
"69993691","<go><flags><viper-go><cobra>","0",""
"69993692","<java><android>","0",""
"69993693","<regex><regex-group>","0",""
"69993694","","2",""
"69993695","<linux><visual-studio-code><server><remote-server><macos-catalina>","0",""
"69993696","","1",""
"69993698","","2",""
"69993700","<ios><swift><xcode><arm64>","0",""
"69993701","","1",""
"69993702","<asp.net><gridview><data-binding><master-pages>","0",""
"69993705","","1",""
"69993706","<docker><ubuntu>","0",""
"69993708","<javascript><node.js>","1",""
"69993710","","1",""
"69993711","<ms-access>","0",""
"69993713","<r><linear-regression>","0",""
"69993714","","1",""
"69993715","","0",""
"69993716","<terraform>","1",""
"69993717","","1",""
"69993719","<excel><vba><connection><refresh>","0","2021-11-16 21:12:26"
"69993720","","0",""
"69993721","<go><webassembly>","1",""
"69993722","","3",""
"69993724","<python><beautifulsoup><python-requests><href>","0",""
"69993725","<python-3.x><kivy>","0",""
"69993729","<html><ruby-on-rails>","0",""
"69993730","<javascript><jquery-select2>","1",""
"69993731","<maven><intellij-idea>","0",""
"69993732","<xaml><xamarin.forms><signalr><observablecollection>","1",""
"69993733","<blazor><progressive-web-apps><blazor-webassembly><appsettings>","0",""
"69993734","","0",""
"69993735","<r><plot><shiny><colors><r-plotly>","1",""
"69993736","<android><ios><angular><cordova><ionic-framework>","0",""
"69993737","<python><flask><flask-mysql>","0",""
"69993739","","0",""
"69993741","","0",""
"69993742","","0",""
"69993743","<xml><xslt>","0",""
"69993744","<python><python-multiprocessing>","1",""
"69993746","","0",""
"69993747","<python><python-3.x><xgboost><ranking>","0",""
"69994880","<python><java><apache-spark><pyspark>","0",""
"69994881","<typescript><next.js>","0",""
"69994882","","0",""
"69994883","<python><seaborn><histogram>","0","2021-11-16 20:32:50"
"69994885","","0",""
"69994886","","1",""
"69994889","","0",""
"69994890","","1",""
"69994891","<sql><postgresql><recursion><tree><recursive-query>","1",""
"69994892","<apache-spark><pyspark><casting>","1",""
"69994894","<java><math><geometry>","0",""
"69994895","<python><pandas>","0",""
"69994896","<shopify>","0",""
"69994897","","2",""
"69994898","","1",""
"69994899","<syntax><isset>","0",""
"69994900","","0",""
"69994902","","0",""
"69994903","<javascript><cytoscape.js>","0",""
"69994904","<c++><parameter-pack><default-template-argument>","1",""
"69994906","","0",""
"69994907","<java><quarkus>","0",""
"69994909","<notepad++>","0",""
"69994910","<python><arrays><pandas><numpy>","0",""
"69994911","<mysql><decimal><bigint>","0",""
"69994912","<excel-formula>","0",""
"69994914","","0",""
"69994915","","1",""
"69994916","<xcode><macos><macos-monterey>","30",""
"69994918","<powershell><sharepoint><azure-logic-apps><azure-automation><azure-runbook>","1",""
"69994920","","0",""
"69994921","","0",""
"69994922","<pine-script>","0",""
"69994923","","4",""
"69994924","","0",""
"69994926","<c><sockets><segmentation-fault><recvfrom>","1",""
"69994928","","4",""
"69994929","","1",""
"69994930","<node.js><express><mongoose>","0",""
"69994931","<woocommerce>","0",""
"69994932","","1",""
"69994933","<django><graphql><django-graphql-jwt>","0",""
"69994934","<javascript><firebase><google-cloud-firestore>","0",""
"69994935","<javascript>","0",""
"69994936","","-1",""
"69994937","","3",""
"69994938","","0",""
"69994940","","0",""
"69994941","","1",""
"69994943","<xamarin><xamarin.ios>","0",""
"69994944","","2",""
"69994945","","0",""
"69994946","","1",""
"69994947","<mysql><grant>","0",""
"69994948","","0",""
"69994949","","0",""
"69994950","","1",""
"69994951","","3",""
"69994952","<flutter><sharedpreferences>","0",""
"69994953","","1",""
"69994954","","1",""
"69994955","","1",""
"69994956","<planning><pddl>","2",""
"69994957","<scala><apache-spark-sql><databricks><databricks-community-edition>","0",""
"69994958","","-1",""
"69994959","<python><pyqt5>","0",""
"69994961","<google-analytics><google-data-studio>","0",""
"69994962","","2",""
"69994963","<html><css>","1",""
"69994964","","0",""
"69994966","","2",""
"69994967","","0",""
"69994968","<python><scikit-learn><pip>","-2",""
"69994969","","2",""
"69994970","<r><rdcomclient>","0",""
"69994972","<c#><inheritance><.net-core><.net-5>","0",""
"69994973","","1",""
"69994975","<linux><shell><csv>","1",""
"69994977","<python><deep-learning><video-processing>","0",""
"69994980","","0",""
"69994177","","0",""
"69994178","","0",""
"69994180","<asp.net-core><dependency-injection><configuration><service-provider>","0",""
"69994183","<ruby-on-rails><ruby><action-mailbox>","1",""
"69994184","","0",""
"69994185","","1",""
"69994186","<mongodb><mongodb-query><pymongo>","0",""
"69994187","<selenium><maven><intellij-idea><cucumber>","0",""
"69994188","","2",""
"69994189","<gremlin><graph-databases><tinkerpop>","3",""
"69994190","","1",""
"69994191","","0",""
"69994194","","1",""
"69994196","<python><python-3.x><spacy><spacy-3>","1",""
"69994197","","1",""
"69994198","","0",""
"69994199","<java><itext><openpdf>","0",""
"69994201","","0",""
"69994202","","-1",""
"69994203","<python><python-3.x><matplotlib><flask><svg>","0",""
"69994204","","1",""
"69994205","<python>","-3",""
"69994207","<r>","0",""
"69994208","","2",""
"69994209","","2",""
"69994210","<python><pandas><data-analysis>","4",""
"69994211","<node.js><express><heroku><cloudflare><busboy>","0",""
"69994212","<python><mongodb><pymongo>","0",""
"69994213","<if-statement><rust>","1",""
"69994214","","0",""
"69994215","<python><django>","0",""
"69994216","<python-3.x><linux><ubuntu-20.04><facebook-prophet><pystan>","0",""
"69994218","<spring-security><spring-4>","0",""
"69994219","","0",""
"69994220","<three.js><next.js><react-three-fiber>","0",""
"69994221","<python><recursion><memoization>","0",""
"69994222","","4",""
"69994223","<nginx><flask><grpc><gunicorn><gevent>","0",""
"69994225","<google-apps-script><web-applications>","0",""
"69994226","","1",""
"69994227","<operating-system>","0",""
"69994228","<javascript><html><click><es6-class>","0",""
"69994229","<loops><ansible><yaml>","1",""
"69994231","<typescript><typescript-generics>","0",""
"69994233","","1",""
"69994234","<reactjs><testing>","0",""
"69994235","","0",""
"69994236","","0",""
"69994237","","2",""
"69994238","<algorithm><recursion><math><divide-and-conquer><off-by-one>","0",""
"69994239","","1",""
"69994240","<html><css><reactjs><google-chrome-extension><material-ui>","0",""
"69994242","<sql-server><xml><oracle><tsql>","0",""
"69994243","","0",""
"69994244","<r><data.table>","1",""
"69994246","","0",""
"69994247","","0",""
"69994248","<c#><unity3d>","0","2021-11-16 20:25:03"
"69994249","<python><opencv><video-streaming>","-6",""
"69994250","","0",""
"69994251","","1",""
"69994252","","0",""
"69994254","","1",""
"69994255","","0",""
"69994257","","0",""
"69994258","<elasticsearch>","0",""
"69994259","<pyspark><boxplot>","1",""
"69994260","<c#><amazon-s3><aws-sdk-net>","0",""
"69994261","<tensorflow><keras><lstm><tf.keras>","0",""
"69994262","<reactjs><react-native><redux><react-redux><react-hooks>","-1",""
"69994265","","0",""
"69994266","<android><react-native><android-ndk>","0",""
"69994267","<javascript><google-chrome-extension>","0",""
"69994268","<mysql><sql>","-1",""
"69994269","","1",""
"69994270","<javascript><django>","0",""
"69994271","","-1",""
"69994272","","3",""
"69994273","<c#><unity3d><2d>","0","2021-11-16 19:55:45"
"69994274","","0",""
"69994276","","0",""
"69994279","","1",""
"69994280","<excel-formula>","0",""
"69994282","","0",""
"69994284","","3",""
"69994285","","2",""
"69994286","<html><css>","-1",""
"69994287","","1",""
"69994288","","0",""
"69994289","<java><spring>","0",""
"69994291","","0",""
"69994292","","0",""
"69994293","","2",""
"69994296","<class><events><mootools><keyup>","0",""
"69994297","","1",""
"69994298","<webflux>","0",""
"69994299","<c++>","1",""
"69994300","","0",""
"69994302","<css>","1",""
"69994303","<javascript><postgresql>","-2",""
"69994304","","0",""
"69994305","<google-chrome-extension>","0",""
"69994306","","0",""
"69994307","","0",""
"69994308","","0",""
"69994309","<javascript><reactjs><quill><react-quill>","0",""
"69994310","<javascript><algorithm><audio><video>","0",""
"69994312","","0",""
"69994314","<excel>","0",""
"69994315","<jenkins><logging><jenkins-pipeline><google-kubernetes-engine><stackdriver>","1",""
"69994316","","1",""
"69994318","","0",""
"69994320","<node.js><mongodb><amazon-s3>","0",""
"69994321","","0",""
"69994322","<javascript><reactjs><graphql><apollo-client>","0",""
"69994323","<go><go-cobra>","0",""
"69994324","<javascript><typescript>","5",""
"69994325","","0",""
"69994327","","0",""
"69994328","<json><api><response>","0",""
"69994329","","1",""
"69994330","<r><tidyverse><readr>","0",""
"69994331","","1",""
"69994332","","0",""
"69994333","","0",""
"69994335","","0",""
"69994639","<python>","1",""
"69994642","","1",""
"69994644","<mysql><create-view>","0",""
"69994645","","1",""
"69994646","","2",""
"69994647","","1",""
"69994648","","-1",""
"69994649","<r><statistics><p-value><statistical-test><pairwise.wilcox.test>","0",""
"69994650","<c>","-1",""
"69994651","<sql><tsql>","0",""
"69994652","","0",""
"69994653","","0",""
"69994654","","0",""
"69994655","","-1",""
"69994657","","1",""
"69994658","<rust><static>","1",""
"69994659","<python><python-3.x><parallel-processing><tqdm>","0",""
"69994660","<python><anaconda>","0",""
"69994661","<spring><jpa><join><many-to-many>","0",""
"69994662","","1",""
"69994664","<sequelize.js><many-to-many><associations>","0",""
"69994665","","0",""
"69994666","<snowflake-cloud-data-platform>","1",""
"69994667","<ruby><function><class><command-line>","0",""
"69994668","<grouping><multi-index>","0",""
"69994669","<python>","0",""
"69994671","<java><regex><splunk><splunk-query><splunk-formula>","0",""
"69994672","<python><pandas><dataframe><average><data-analysis>","-2",""
"69994674","<javascript><graphql><express-graphql>","0",""
"69994675","","7",""
"69994676","<python><amazon-web-services><yaml><serverless>","0",""
"69994677","<holoviews><pyviz>","0",""
"69994678","","0",""
"69994679","<python><xml><xml.etree>","0",""
"69994681","","0",""
"69994682","<google-colaboratory>","0",""
"69994683","","0",""
"69994685","","0",""
"69994686","<firebase><flutter><google-cloud-firestore><async-await><return-value>","1",""
"69994687","<r><plot><time><density-plot>","0",""
"69994688","","0",""
"69994689","<c++><game-development>","0",""
"69994691","","0",""
"69994692","","0",""
"69994693","","0",""
"69994695","<javascript><python><python-3.x>","-1",""
"69994696","","3",""
"69994697","<swift><callback><runloop><hid-device>","0",""
"69994698","<java><getter-setter>","-3","2021-11-16 20:33:45"
"69994699","<if-statement><google-sheets><sum><vlookup><google-query-language>","1",""
"69994701","","1",""
"69994702","","1",""
"69994703","","1",""
"69994704","<python><image><jupyter-notebook><gate>","0",""
"69994705","<java><scala><apache-poi>","0",""
"69994706","","0",""
"69994707","<python><object>","0",""
"69994708","","0",""
"69994709","<python><pandas><date>","1",""
"69994710","","2",""
"69994711","","0",""
"69994712","<javascript><reactjs><jsx>","0",""
"69994713","","0",""
"69994714","<javascript><reactjs><quill><react-quill>","0",""
"69994715","","1",""
"69994716","<macos><homebrew><package-managers>","0",""
"69994717","","3",""
"69994718","<google-sheets>","1",""
"69994719","<python><pandas>","2",""
"69994720","","1",""
"69994721","","1",""
"69994722","","0",""
"69994724","<azure><azure-web-app-service>","0",""
"69994725","<python><numpy><multidimensional-array>","0",""
"69994727","","0",""
"69994728","","0",""
"69994729","<python><logging><python-requests><request><python-logging>","0",""
"69994730","<python><class><exception>","0",""
"69994731","<pytorch><nvidia>","0",""
"69994732","","1",""
"69994734","<python><subprocess>","0",""
"69994735","<python><list><variables><output><element>","-3",""
"69994736","","0",""
"69994737","","1",""
"69994738","","0",""
"69994741","<javascript><search><livesearch>","0",""
"69994742","<r><loops>","0",""
"69994744","","0",""
"69994745","<r><dataframe><dplyr><split>","1",""
"69994747","","1",""
"69994748","<mysql>","-1",""
"69994749","<reactjs><rename><react-query>","0",""
"69994750","","0",""
"69994751","<python>","-1",""
"69994752","<amazon-web-services><logging><.net-core><amazon-cloudwatch><serilog>","0",""
"69994753","<r><function><montecarlo>","1",""
"69994754","","0",""
"69994755","","1",""
"69994756","","0",""
"69994757","","2",""
"69994759","","1",""
"69994761","<javascript><reactjs>","1",""
"69994762","<swiftui><nsview>","0",""
"69994763","","3",""
"69994765","","0",""
"69994766","<c#><automapper>","0",""
"69994767","<c>","0",""
"69994768","","0",""
"69994769","","1",""
"69994770","<ios><xcode><swiftui><uikit><uinavigationbar>","0",""
"69994771","","1",""
"69994772","<excel><excel-formula>","0",""
"69994773","<node.js><sequelize.js>","0",""
"69994774","","0",""
"69994776","<python><list>","0",""
"69994777","","0",""
"69994778","","2",""
"69994779","","1",""
"69994780","","0",""
"69994781","","1",""
"69994782","","0",""
"69994784","<python><function><numpy>","-1","2021-11-16 19:13:19"
"69994785","","1",""
"69994787","<javascript><node.js><web><itunes><podcast>","0",""
"69994024","","1",""
"69994025","<r><confidence-interval><estimation><data-transform>","1",""
"69994026","","2",""
"69994027","<apache-kafka><debezium><aws-msk>","0",""
"69994028","<sql><oracle><indexing><plsql><oracle11g>","0",""
"69994029","","0",""
"69994032","<flutter-web>","0",""
"69994033","<delphi><delphi-10.3-rio>","1","2021-11-16 18:39:20"
"69994034","<c++><event-log>","0",""
"69994035","<android><android-jetpack-compose>","2",""
"69995294","","0",""
"69995295","<azure><kubernetes><gpu><virtual-machine>","0",""
"69995296","","1",""
"69995297","","1",""
"69995298","","0",""
"69995299","","0",""
"69995300","<javascript><iframe><scroll><parent>","0",""
"69995301","","3",""
"69995302","<php><date><str-replace>","0",""
"69995303","","1",""
"69995304","<postgresql><casting><jsonb>","0",""
"69995305","<r><indexing>","0",""
"69995306","<r><shiny><shinydashboard><shiny-server><shinyapps>","0",""
"69995307","<python><statements>","0",""
"69995308","<c#><blazor-webassembly><asp.net-core-5.0>","0","2021-11-19 05:37:35"
"69995309","<python><pycharm><jetbrains-ide><kite>","0",""
"69995310","","0",""
"69995311","","0",""
"69995312","","0",""
"69995313","<segmentation-fault><gdal><fault><geotiff><osgeo>","0",""
"69995314","","0",""
"69995315","","1",""
"69995317","<javascript><python><flask><socket.io><flask-socketio>","0",""
"69995318","","2",""
"69995319","<python><json><list><dictionary>","0",""
"69995320","<regex><property-based-testing>","0",""
"69995321","","0",""
"69995323","","1",""
"69995324","","4",""
"69995325","","0",""
"69995326","","0",""
"69995327","<spring><spring-boot><hibernate><modelmapper>","0",""
"69995328","<javascript><node.js><mongoose>","0",""
"69995329","","1",""
"69995330","<python><python-3.x><dataframe>","0",""
"69995331","","0",""
"69995333","","0",""
"69995334","<c><date><format-specifiers>","-1",""
"69995335","<server><ip><settings><ip-address><ubuntu-20.04>","0",""
"69995336","<pandas><matplotlib><pyspark>","0",""
"69995338","<reactjs><react-hook-form><yup>","0",""
"69995339","","0",""
"69995340","<python><python-3.x>","0",""
"69995341","<python><dictionary><object>","0",""
"69995342","<python><pandas><dataframe>","1",""
"69995343","<javascript><reactjs><react-native><react-navigation>","1",""
"69995344","","0",""
"69995346","","0",""
"69995347","","2",""
"69995348","<ruby-on-rails><ruby>","0",""
"69995349","","2",""
"69995353","","0",""
"69995354","","1",""
"69995355","","0",""
"69995356","","0",""
"69995357","<google-cloud-platform><terraform><terraform-provider-gcp><google-iam>","0",""
"69995358","","0",""
"69995359","","1",""
"69995360","<typescript><react-router><react-router-dom>","0",""
"69995361","","0",""
"69995362","","1",""
"69995363","","1",""
"69995364","<hashicorp-vault><hashicorp>","0",""
"69995365","","0",""
"69995366","","0",""
"69995367","<reactjs><web-frontend>","0",""
"69995368","","1",""
"69995369","","0",""
"69995370","","0",""
"69995372","<python><sql><django><postgresql>","1",""
"69995374","<azure><azure-application-gateway>","1",""
"69995376","<javascript><constants><attr>","0",""
"69995378","","0",""
"69995379","<excel><vba>","0",""
"69995380","<c><gcc><branch><gimple>","0",""
"69995382","","1",""
"69995383","","1",""
"69995384","","0",""
"69995385","","1",""
"69995386","","0",""
"69995387","","1",""
"69995388","","1",""
"69995389","","0",""
"69995390","<xml><ms-access><xslt>","0",""
"69995391","","2",""
"69995392","<c++><assimp>","0",""
"69995393","","0",""
"69995394","<anylogic>","0",""
"69995395","<.net><f#>","2",""
"69995397","<javascript><typescript><npm><typescript-typings>","0",""
"69995399","<azure-devops><azure-pipelines><devops>","0",""
"69995400","","1",""
"69995402","","0",""
"69995403","<ruby-on-rails><ruby><api><access-token><omniauth>","1",""
"69995404","","0",""
"69995405","","0",""
"69995407","","2",""
"69995408","","0",""
"69995409","<prometheus><grafana>","0",""
"69995410","","3",""
"69995411","","0",""
"69995412","","0",""
"69995413","<reactjs>","0",""
"69995414","<vue.js><vue-component><font-awesome>","0",""
"69995415","<java><api><google-gsuite>","0",""
"69995416","","2",""
"69995417","<python><cratedb>","1",""
"69995418","","0",""
"69995419","<python><pandas>","0",""
"69995421","<javascript><android><google-places-api>","0",""
"69995422","","1",""
"69995423","","0",""
"69995424","<ruby-on-rails><activerecord>","1",""
"69995426","","1",""
"69995427","<javascript><selenium><testing><mocha.js><svelte>","2",""
"69994981","","0",""
"69994982","","0",""
"69994984","","0",""
"69994985","<javascript><arrays><vue.js>","-2",""
"69994986","<ios><swift><uitableview><accessibility><voiceover>","0",""
"69994987","<java><android><firebase><firebase-realtime-database>","0",""
"69994988","","0",""
"69994989","<time-complexity>","0",""
"69994991","","3",""
"69994992","<javascript><setinterval><clearinterval>","0",""
"69994994","","0",""
"69994995","","1",""
"69994996","<bluetooth><bluez><hci>","0",""
"69994997","","1",""
"69994998","","0",""
"69994999","","0",""
"69995001","<r><regex>","4",""
"69995004","<python><code-coverage><sonarcloud><sonarscanner>","1",""
"69995005","<firebase><flutter><dart>","0",""
"69995006","","0",""
"69995007","<java><wildfly><derby>","0",""
"69995009","<python><node.js><reactjs>","0",""
"69995011","","-1",""
"69995012","<c++><swap>","-4",""
"69995013","<ios><swift><xcode><autolayout>","1",""
"69995014","<javascript><reactjs>","0",""
"69995015","<c#><.net><winforms><datagridview>","1","2021-11-16 19:56:37"
"69995018","","0",""
"69995019","","2",""
"69995021","<python><datetime><regex-group>","0",""
"69995022","<c#><.net><wpf><desktop><winui-3>","1",""
"69995023","<c++><arrays>","-1",""
"69995024","<postgresql><supabase><postgrest><supabase-database>","2",""
"69995025","<reactjs><fetch>","-1",""
"69995026","","1",""
"69995027","","-2",""
"69995028","<node.js><api>","0",""
"69995029","","1",""
"69995030","","1",""
"69995031","<security><google-cloud-platform><account><multi-factor-authentication>","0",""
"69995032","","0",""
"69995033","","0",""
"69995036","","0",""
"69995037","","2",""
"69995038","","1",""
"69995039","<python><string><recursion>","0",""
"69995040","","0",""
"69995041","","1",""
"69995044","<react-redux><connected-components><redux-reducers><redux-actions><mapstatetoprops>","0",""
"69995045","<python><pandas>","-1",""
"69995046","<javascript><php><jquery><datatable>","0",""
"69995047","","1",""
"69995048","<powershell>","1",""
"69995049","","0",""
"69995050","<assembly><x86-16><memory-segmentation>","0",""
"69995051","<arrays><c>","0",""
"69995052","","-1",""
"69995053","","47",""
"69995054","","1",""
"69995055","<gdb><shared-libraries><cross-compiling><coredump>","0",""
"69995056","<c#><arrays><asp.net-mvc>","0",""
"69995058","","1",""
"69995059","<javascript><html><image><function>","1",""
"69995060","","0",""
"69995061","","0",""
"69995062","<c#><http><exchange-server><exchangewebservices>","0",""
"69995063","","6",""
"69995064","<javascript><css><trigonometry>","1",""
"69995065","<flutter><dart>","2",""
"69995067","<r><shiny>","1",""
"69995068","","1",""
"69995071","<flask><sqlalchemy><flask-sqlalchemy>","0",""
"69995072","","0",""
"69995073","","1",""
"69995074","","1",""
"69995075","","1",""
"69995076","","0",""
"69995077","","1",""
"69995079","","1",""
"69995082","","0",""
"69995083","<c#><multithreading><locking><thread-synchronization><interlocked>","1",""
"69995084","<oracle><count><oracle-sqldeveloper>","0",""
"69995085","<just-audio><audio-service>","0",""
"69995086","<python><pandas><datetime>","0",""
"69995087","<excel><vba><solver>","0",""
"69995088","<javascript><html>","0",""
"69995089","","1",""
"69995090","<python><printing>","-4",""
"69995091","<go><webassembly>","1",""
"69995092","<reactjs><typescript><react-bootstrap>","1",""
"69995094","<linux><windows><epoch>","0","2021-11-17 05:54:36"
"69995095","","0",""
"69995097","<java><random>","-1","2021-11-17 10:46:44"
"69995099","<angular><typescript><authentication><jwt>","0",""
"69995100","<java><android-studio><android-recyclerview><crash><adapter>","0",""
"69995101","<java><iterator><removeall><copy-on-write><copyonwritearraylist>","0",""
"69995102","","1",""
"69995103","","1",""
"69995104","","2",""
"69995105","","5",""
"69995106","","1",""
"69995108","<python><pandas><pandas-groupby>","0",""
"69995109","<c><arduino-uno><adc><isr>","0",""
"69995110","<c#><json><.net-core><optimization><deserialization>","-1",""
"69995111","","1",""
"69995112","","0",""
"69995113","<sql><postgresql>","0",""
"69995114","<c#><json><.net><serialization><json-deserialization>","-2","2021-11-17 10:19:59"
"69995115","<haskell><visual-studio-code><error-handling>","0",""
"69995116","<python><pygame>","0",""
"69995117","","0",""
"69995118","<android><memory-leaks><android-asynctask>","0",""
"69995121","","1",""
"69995125","","0",""
"69995126","<html><css>","3",""
"69995128","","0",""
"69995129","<javascript><reactjs><material-ui>","0",""
"69994336","","0",""
"69994337","","0",""
"69994338","","1",""
"69994339","","1",""
"69994340","","-1",""
"69994341","<excel><vba>","0","2021-11-16 18:35:59"
"69994342","<postman><postman-collection-runner>","0",""
"69994343","<javascript><html>","1",""
"69994344","","2",""
"69994345","","0",""
"69994347","<swift><apple-pdfkit>","0",""
"69994348","<python><pandas><isin>","0",""
"69994350","<terraform><amazon-eks><terraform-provider-azure>","0",""
"69994351","<python><python-3.x><pygame><pygame-surface><pygame-clock>","0","2021-11-16 18:28:58"
"69994353","","0",""
"69994354","<python><csv><file><sorting>","0","2021-11-16 20:47:54"
"69994355","<javascript><knockout.js><requirejs>","0",""
"69994356","<python><bit-manipulation>","0",""
"69994357","","1",""
"69994359","<amazon-s3><ansible><yaml><ansible-2.x>","1",""
"69994360","<r>","0",""
"69994362","<angular><datatable><rxjs>","-1",""
"69994364","<javascript><python><django><for-loop>","0",""
"69994365","","1",""
"69994366","","3",""
"69994367","<java><spring><amazon-web-services><spring-boot><amazon-s3>","1",""
"69994368","","1",""
"69994370","<swiftui>","1",""
"69994371","<django>","0",""
"69994373","","0",""
"69994374","<pine-script><pinescript-v5>","0",""
"69994375","<dart><reactive-streams>","0",""
"69994376","<javascript><jquery>","1",""
"69994378","<keras><conv-neural-network><counting><mat>","0",""
"69994379","<javascript><php><sapui5>","0",""
"69994380","","2",""
"69994381","","0",""
"69994383","<javascript><ruby-on-rails><ajax><rails-activejob><sidekick>","-1","2021-11-16 19:28:16"
"69994385","<oop><design-patterns><architecture><software-design>","0",""
"69994386","<algorithm><flowchart><flowgorithm>","1",""
"69994388","","0",""
"69994389","","0",""
"69994390","","1",""
"69994393","<python-3.x><amazon-web-services><amazon-ec2><boto3>","0",""
"69994394","<javascript><jquery><time><timezone>","1",""
"69994395","<python><web3><binance-smart-chain><binance-api-client><binance-chain>","0",""
"69994396","<c>","0",""
"69994397","","1",""
"69994398","","0",""
"69994400","<excel><vba>","0",""
"69994401","","0",""
"69994402","<javascript><dom><google-chrome-extension><blockchain><metamask>","0","2021-11-16 18:42:34"
"69994403","<r><tensorflow><keras><memory><tensorflow2.0>","5",""
"69994404","<c#><linq><azure-cosmosdb>","0",""
"69994405","<flutter><dart><flutter-layout>","0",""
"69994406","<sql><oracle><data-conversion>","0",""
"69994407","<python><selenium><web-scraping><python-requests>","2",""
"69994408","<excel><vba>","0",""
"69994409","","0",""
"69994410","","0",""
"69994412","","4",""
"69994413","","0",""
"69994415","","2",""
"69994416","","0",""
